Time,SP,Tin,Time01,hour,IncO01,Weekdays,Step,Time03,IncO,Month,days,days01
2021-01-12 22:01,22.889,22.609,22,0,,Tuesday,38568,22,0,January,3,0
2021-01-12 22:06,22.889,22.609,22,0,,Tuesday,38569,22,0,January,3,0
2021-01-12 22:11,22.889,22.609,22,0,,Tuesday,38570,22,0,January,3,0
2021-01-12 22:16,22.889,22.609,22,0,,Tuesday,38571,22,0,January,3,0
2021-01-12 22:21,22.889,22.539,22,0,,Tuesday,38572,22,0,January,3,0
2021-01-12 22:26,22.889,22.469,22,0,,Tuesday,38573,22,0,January,3,0
2021-01-12 22:31,22.889,22.469,22,0,,Tuesday,38574,22,0,January,3,0
2021-01-12 22:36,22.889,22.469,22,0,,Tuesday,38575,22,0,January,3,0
2021-01-12 22:41,22.889,22.469,22,0,,Tuesday,38576,22,0,January,3,0
2021-01-12 22:46,22.889,22.469,22,0,,Tuesday,38577,22,0,January,3,0
2021-01-12 22:51,22.889,22.469,22,0,,Tuesday,38578,22,0,January,3,0
2021-01-12 22:56,22.889,22.469,22,1,,Tuesday,38579,22,0,January,3,0
2021-01-12 23:01,22.889,22.469,23,0,,Tuesday,38580,23,0,January,3,0
2021-01-12 23:06,22.889,22.469,23,0,,Tuesday,38581,23,0,January,3,0
2021-01-12 23:11,22.889,22.469,23,0,,Tuesday,38582,23,0,January,3,0
2021-01-12 23:16,22.889,22.469,23,0,,Tuesday,38583,23,0,January,3,0
2021-01-12 23:21,22.889,22.609,23,0,,Tuesday,38584,23,0,January,3,0
2021-01-12 23:26,22.889,22.609,23,0,,Tuesday,38585,23,0,January,3,0
2021-01-12 23:31,22.889,22.609,23,0,,Tuesday,38586,23,0,January,3,0
2021-01-12 23:36,22.889,22.609,23,0,,Tuesday,38587,23,0,January,3,0
2021-01-12 23:41,22.889,22.609,23,0,,Tuesday,38588,23,0,January,3,0
2021-01-12 23:46,22.889,22.469,23,0,,Tuesday,38589,23,0,January,3,0
2021-01-12 23:51,22.889,22.609,23,0,,Tuesday,38590,23,0,January,3,0
2021-01-12 23:56,22.889,22.609,23,-23,,Tuesday,38591,23,0,January,3,0
2021-01-13 0:01,22.889,22.609,0,0,,Wednesday,38592,0,0,January,4,1
2021-01-13 0:06,22.889,22.609,0,0,,Wednesday,38593,0,0,January,4,0
2021-01-13 0:11,22.889,22.609,0,0,,Wednesday,38594,0,0,January,4,0
2021-01-13 0:16,22.889,22.609,0,0,,Wednesday,38595,0,0,January,4,0
2021-01-13 0:21,22.889,22.749,0,0,,Wednesday,38596,0,0,January,4,0
2021-01-13 0:26,22.889,22.749,0,0,,Wednesday,38597,0,0,January,4,0
2021-01-13 0:31,22.889,22.749,0,0,,Wednesday,38598,0,0,January,4,0
2021-01-13 0:36,22.889,22.749,0,0,,Wednesday,38599,0,0,January,4,0
2021-01-13 0:41,22.889,22.749,0,0,,Wednesday,38600,0,0,January,4,0
2021-01-13 0:46,22.889,22.889,0,0,,Wednesday,38601,0,0,January,4,0
2021-01-13 0:51,22.889,22.889,0,0,,Wednesday,38602,0,0,January,4,0
2021-01-13 0:56,22.889,22.889,0,1,,Wednesday,38603,0,0,January,4,0
2021-01-13 1:01,22.889,22.889,1,0,,Wednesday,38604,1,0,January,4,0
2021-01-13 1:06,22.889,22.889,1,0,,Wednesday,38605,1,0,January,4,0
2021-01-13 1:11,22.889,23.029,1,0,,Wednesday,38606,1,0,January,4,0
2021-01-13 1:16,22.889,23.029,1,0,,Wednesday,38607,1,0,January,4,0
2021-01-13 1:21,22.889,23.029,1,0,,Wednesday,38608,1,0,January,4,0
2021-01-13 1:26,22.889,23.029,1,0,,Wednesday,38609,1,0,January,4,0
2021-01-13 1:31,22.889,23.169,1,0,,Wednesday,38610,1,0,January,4,0
2021-01-13 1:36,22.889,23.169,1,0,,Wednesday,38611,1,0,January,4,0
2021-01-13 1:41,22.889,23.169,1,0,,Wednesday,38612,1,0,January,4,0
2021-01-13 1:46,22.889,23.169,1,0,,Wednesday,38613,1,0,January,4,0
2021-01-13 1:51,22.889,23.169,1,0,,Wednesday,38614,1,0,January,4,0
2021-01-13 1:56,22.889,23.169,1,1,,Wednesday,38615,1,0,January,4,0
2021-01-13 2:01,22.889,23.169,2,0,,Wednesday,38616,2,0,January,4,0
2021-01-13 2:06,22.889,23.169,2,0,,Wednesday,38617,2,0,January,4,0
2021-01-13 2:11,22.889,23.169,2,0,,Wednesday,38618,2,0,January,4,0
2021-01-13 2:16,22.889,23.169,2,0,,Wednesday,38619,2,0,January,4,0
2021-01-13 2:21,22.889,23.169,2,0,,Wednesday,38620,2,0,January,4,0
2021-01-13 2:26,22.889,23.169,2,0,,Wednesday,38621,2,0,January,4,0
2021-01-13 2:31,22.889,23.169,2,0,,Wednesday,38622,2,0,January,4,0
2021-01-13 2:36,22.889,23.169,2,0,,Wednesday,38623,2,0,January,4,0
2021-01-13 2:41,22.889,23.169,2,0,,Wednesday,38624,2,0,January,4,0
2021-01-13 2:46,22.889,23.169,2,0,,Wednesday,38625,2,0,January,4,0
2021-01-13 2:51,22.889,23.169,2,0,,Wednesday,38626,2,0,January,4,0
2021-01-13 2:56,22.889,23.169,2,1,,Wednesday,38627,2,0,January,4,0
2021-01-13 3:01,22.889,23.169,3,0,,Wednesday,38628,3,0,January,4,0
2021-01-13 3:06,22.889,23.169,3,0,,Wednesday,38629,3,0,January,4,0
2021-01-13 3:11,22.889,23.169,3,0,,Wednesday,38630,3,0,January,4,0
2021-01-13 3:16,22.889,23.169,3,0,,Wednesday,38631,3,0,January,4,0
2021-01-13 3:21,22.889,23.169,3,0,,Wednesday,38632,3,0,January,4,0
2021-01-13 3:26,22.889,23.029,3,0,,Wednesday,38633,3,0,January,4,0
2021-01-13 3:31,22.889,23.029,3,0,,Wednesday,38634,3,0,January,4,0
2021-01-13 3:36,22.889,23.029,3,0,,Wednesday,38635,3,0,January,4,0
2021-01-13 3:41,22.889,23.029,3,0,,Wednesday,38636,3,0,January,4,0
2021-01-13 3:46,22.889,23.029,3,0,,Wednesday,38637,3,0,January,4,0
2021-01-13 3:51,22.889,23.029,3,0,,Wednesday,38638,3,0,January,4,0
2021-01-13 3:56,22.889,23.029,3,1,,Wednesday,38639,3,0,January,4,0
2021-01-13 4:01,22.889,23.029,4,0,,Wednesday,38640,4,0,January,4,0
2021-01-13 4:06,22.889,23.029,4,0,,Wednesday,38641,4,0,January,4,0
2021-01-13 4:11,22.889,22.889,4,0,,Wednesday,38642,4,0,January,4,0
2021-01-13 4:16,22.889,22.889,4,0,,Wednesday,38643,4,0,January,4,0
2021-01-13 4:21,22.889,22.889,4,0,,Wednesday,38644,4,0,January,4,0
2021-01-13 4:26,22.889,22.889,4,0,,Wednesday,38645,4,0,January,4,0
2021-01-13 4:31,22.889,22.889,4,0,,Wednesday,38646,4,0,January,4,0
2021-01-13 4:36,22.889,22.889,4,0,,Wednesday,38647,4,0,January,4,0
2021-01-13 4:41,22.889,22.889,4,0,,Wednesday,38648,4,0,January,4,0
2021-01-13 4:46,22.889,22.889,4,0,,Wednesday,38649,4,0,January,4,0
2021-01-13 4:51,22.889,22.889,4,0,,Wednesday,38650,4,0,January,4,0
2021-01-13 4:56,22.889,22.749,4,1,,Wednesday,38651,4,0,January,4,0
2021-01-13 5:01,22.889,22.749,5,0,,Wednesday,38652,5,0,January,4,0
2021-01-13 5:06,22.889,22.749,5,0,,Wednesday,38653,5,0,January,4,0
2021-01-13 5:11,22.889,22.749,5,0,,Wednesday,38654,5,0,January,4,0
2021-01-13 5:16,22.889,22.749,5,0,,Wednesday,38655,5,0,January,4,0
2021-01-13 5:21,22.889,22.749,5,0,,Wednesday,38656,5,0,January,4,0
2021-01-13 5:26,22.889,22.749,5,0,,Wednesday,38657,5,0,January,4,0
2021-01-13 5:31,22.889,22.749,5,0,,Wednesday,38658,5,0,January,4,0
2021-01-13 5:36,22.889,22.749,5,0,,Wednesday,38659,5,0,January,4,0
2021-01-13 5:41,22.889,22.609,5,0,,Wednesday,38660,5,0,January,4,0
2021-01-13 5:46,22.889,22.609,5,0,,Wednesday,38661,5,0,January,4,0
2021-01-13 5:51,22.889,22.609,5,0,,Wednesday,38662,5,0,January,4,0
2021-01-13 5:56,22.889,22.609,5,1,,Wednesday,38663,5,0,January,4,0
2021-01-13 6:01,22.889,22.609,6,0,,Wednesday,38664,6,0,January,4,0
2021-01-13 6:06,23.029,22.609,6,0,,Wednesday,38665,6,0,January,4,0
2021-01-13 6:11,23.029,22.609,6,0,,Wednesday,38666,6,0,January,4,0
2021-01-13 6:16,23.029,22.609,6,0,,Wednesday,38667,6,0,January,4,0
2021-01-13 6:21,23.029,22.609,6,0,,Wednesday,38668,6,0,January,4,0
2021-01-13 6:26,23.029,22.609,6,0,,Wednesday,38669,6,0,January,4,0
2021-01-13 6:31,23.029,22.609,6,0,,Wednesday,38670,6,0,January,4,0
2021-01-13 6:36,23.029,22.609,6,0,,Wednesday,38671,6,0,January,4,0
2021-01-13 6:41,23.029,22.609,6,0,,Wednesday,38672,6,0,January,4,0
2021-01-13 6:46,23.029,22.609,6,0,,Wednesday,38673,6,0,January,4,0
2021-01-13 6:51,23.029,22.609,6,0,,Wednesday,38674,6,0,January,4,0
2021-01-13 6:56,23.029,22.609,6,1,,Wednesday,38675,6,0,January,4,0
2021-01-13 7:01,23.029,22.609,7,0,,Wednesday,38676,7,0,January,4,0
2021-01-13 7:06,23.029,22.679,7,0,,Wednesday,38677,7,0,January,4,0
2021-01-13 7:11,23.029,22.749,7,0,,Wednesday,38678,7,0,January,4,0
2021-01-13 7:16,23.029,22.749,7,0,,Wednesday,38679,7,0,January,4,0
2021-01-13 7:21,23.029,22.749,7,0,,Wednesday,38680,7,0,January,4,0
2021-01-13 7:26,23.029,22.749,7,0,,Wednesday,38681,7,0,January,4,0
2021-01-13 7:31,23.029,22.749,7,0,,Wednesday,38682,7,0,January,4,0
2021-01-13 7:36,23.029,22.749,7,0,,Wednesday,38683,7,0,January,4,0
2021-01-13 7:41,23.029,22.749,7,0,,Wednesday,38684,7,0,January,4,0
2021-01-13 7:46,23.029,22.749,7,0,,Wednesday,38685,7,0,January,4,0
2021-01-13 7:51,23.029,22.749,7,0,,Wednesday,38686,7,0,January,4,0
2021-01-13 7:56,23.029,22.749,7,1,,Wednesday,38687,7,0,January,4,0
2021-01-13 8:01,23.029,22.749,8,0,,Wednesday,38688,8,0,January,4,0
2021-01-13 8:06,23.029,22.749,8,0,,Wednesday,38689,8,0,January,4,0
2021-01-13 8:11,23.029,22.749,8,0,,Wednesday,38690,8,0,January,4,0
2021-01-13 8:16,23.029,22.749,8,0,,Wednesday,38691,8,0,January,4,0
2021-01-13 8:21,23.029,22.749,8,0,,Wednesday,38692,8,0,January,4,0
2021-01-13 8:26,23.029,22.749,8,0,,Wednesday,38693,8,0,January,4,0
2021-01-13 8:31,23.029,22.749,8,0,,Wednesday,38694,8,0,January,4,0
2021-01-13 8:36,23.029,22.749,8,0,,Wednesday,38695,8,0,January,4,0
2021-01-13 8:41,23.029,22.749,8,0,,Wednesday,38696,8,0,January,4,0
2021-01-13 8:46,23.029,22.749,8,0,,Wednesday,38697,8,0,January,4,0
2021-01-13 8:51,23.029,22.749,8,0,,Wednesday,38698,8,0,January,4,0
2021-01-13 8:56,23.029,22.749,8,1,,Wednesday,38699,8,0,January,4,0
2021-01-13 9:01,23.029,22.749,9,0,,Wednesday,38700,9,0,January,4,0
2021-01-13 9:06,23.029,22.749,9,0,,Wednesday,38701,9,0,January,4,0
2021-01-13 9:11,23.029,22.749,9,0,,Wednesday,38702,9,0,January,4,0
2021-01-13 9:16,23.029,22.749,9,0,,Wednesday,38703,9,0,January,4,0
2021-01-13 9:21,23.029,22.749,9,0,,Wednesday,38704,9,0,January,4,0
2021-01-13 9:26,23.029,22.749,9,0,,Wednesday,38705,9,0,January,4,0
2021-01-13 9:31,23.029,22.749,9,0,,Wednesday,38706,9,0,January,4,0
2021-01-13 9:36,23.029,22.749,9,0,,Wednesday,38707,9,0,January,4,0
2021-01-13 9:41,23.029,22.749,9,0,,Wednesday,38708,9,0,January,4,0
2021-01-13 9:46,23.029,22.749,9,0,,Wednesday,38709,9,0,January,4,0
2021-01-13 9:51,23.029,22.749,9,0,,Wednesday,38710,9,0,January,4,0
2021-01-13 9:56,23.029,22.749,9,1,,Wednesday,38711,9,0,January,4,0
2021-01-13 10:01,23.029,22.749,10,0,,Wednesday,38712,10,0,January,4,0
2021-01-13 10:06,23.029,22.749,10,0,,Wednesday,38713,10,0,January,4,0
2021-01-13 10:11,23.029,22.749,10,0,,Wednesday,38714,10,0,January,4,0
2021-01-13 10:16,23.029,22.749,10,0,,Wednesday,38715,10,0,January,4,0
2021-01-13 10:21,23.029,22.749,10,0,,Wednesday,38716,10,0,January,4,0
2021-01-13 10:26,23.029,22.749,10,0,,Wednesday,38717,10,0,January,4,0
2021-01-13 10:31,23.029,22.749,10,0,,Wednesday,38718,10,0,January,4,0
2021-01-13 10:36,23.029,22.749,10,0,,Wednesday,38719,10,0,January,4,0
2021-01-13 10:41,23.029,22.749,10,0,,Wednesday,38720,10,0,January,4,0
2021-01-13 10:46,23.029,22.749,10,0,,Wednesday,38721,10,0,January,4,0
2021-01-13 10:51,23.029,22.749,10,0,,Wednesday,38722,10,0,January,4,0
2021-01-13 10:56,23.029,22.749,10,1,,Wednesday,38723,10,0,January,4,0
2021-01-13 11:01,23.029,22.749,11,0,,Wednesday,38724,11,0,January,4,0
2021-01-13 11:06,23.029,22.749,11,0,,Wednesday,38725,11,0,January,4,0
2021-01-13 11:11,23.029,22.749,11,0,,Wednesday,38726,11,0,January,4,0
2021-01-13 11:16,23.029,22.749,11,0,,Wednesday,38727,11,0,January,4,0
2021-01-13 11:21,23.029,22.749,11,0,,Wednesday,38728,11,0,January,4,0
2021-01-13 11:26,23.029,22.749,11,0,,Wednesday,38729,11,0,January,4,0
2021-01-13 11:31,23.029,22.749,11,0,,Wednesday,38730,11,0,January,4,0
2021-01-13 11:36,23.029,22.749,11,0,,Wednesday,38731,11,0,January,4,0
2021-01-13 11:41,23.029,22.749,11,0,,Wednesday,38732,11,0,January,4,0
2021-01-13 11:46,23.029,22.749,11,0,,Wednesday,38733,11,0,January,4,0
2021-01-13 11:51,23.029,22.749,11,0,,Wednesday,38734,11,0,January,4,0
2021-01-13 11:56,23.029,22.749,11,1,,Wednesday,38735,11,0,January,4,0
2021-01-13 12:01,23.029,22.749,12,0,,Wednesday,38736,12,0,January,4,0
2021-01-13 12:06,23.029,22.749,12,0,,Wednesday,38737,12,0,January,4,0
2021-01-13 12:11,23.029,22.749,12,0,,Wednesday,38738,12,0,January,4,0
2021-01-13 12:16,23.029,22.749,12,0,,Wednesday,38739,12,0,January,4,0
2021-01-13 12:21,23.029,22.749,12,0,,Wednesday,38740,12,0,January,4,0
2021-01-13 12:26,23.029,22.749,12,0,,Wednesday,38741,12,0,January,4,0
2021-01-13 12:31,23.029,22.749,12,0,,Wednesday,38742,12,0,January,4,0
2021-01-13 12:36,23.029,22.749,12,0,,Wednesday,38743,12,0,January,4,0
2021-01-13 12:41,23.029,22.749,12,0,,Wednesday,38744,12,0,January,4,0
2021-01-13 12:46,23.029,22.749,12,0,,Wednesday,38745,12,0,January,4,0
2021-01-13 12:51,23.029,22.749,12,0,,Wednesday,38746,12,0,January,4,0
2021-01-13 12:56,23.029,22.749,12,1,,Wednesday,38747,12,0,January,4,0
2021-01-13 13:01,23.029,22.749,13,0,,Wednesday,38748,13,0,January,4,0
2021-01-13 13:06,23.029,22.749,13,0,,Wednesday,38749,13,0,January,4,0
2021-01-13 13:11,23.029,22.749,13,0,,Wednesday,38750,13,0,January,4,0
2021-01-13 13:16,23.029,22.749,13,0,,Wednesday,38751,13,0,January,4,0
2021-01-13 13:21,23.029,22.749,13,0,,Wednesday,38752,13,0,January,4,0
2021-01-13 13:26,23.029,22.749,13,0,,Wednesday,38753,13,0,January,4,0
2021-01-13 13:31,23.029,22.889,13,0,,Wednesday,38754,13,0,January,4,0
2021-01-13 13:36,23.029,22.889,13,0,,Wednesday,38755,13,0,January,4,0
2021-01-13 13:41,23.029,22.889,13,0,,Wednesday,38756,13,0,January,4,0
2021-01-13 13:46,23.029,23.029,13,0,,Wednesday,38757,13,0,January,4,0
2021-01-13 13:51,23.029,23.029,13,0,,Wednesday,38758,13,0,January,4,0
2021-01-13 13:56,23.029,23.029,13,1,,Wednesday,38759,13,0,January,4,0
2021-01-13 14:01,23.029,23.169,14,0,,Wednesday,38760,14,0,January,4,0
2021-01-13 14:06,23.029,23.169,14,0,,Wednesday,38761,14,0,January,4,0
2021-01-13 14:11,23.029,23.169,14,0,,Wednesday,38762,14,0,January,4,0
2021-01-13 14:16,23.029,23.169,14,0,,Wednesday,38763,14,0,January,4,0
2021-01-13 14:21,23.029,23.169,14,0,,Wednesday,38764,14,0,January,4,0
2021-01-13 14:26,23.029,23.169,14,0,,Wednesday,38765,14,0,January,4,0
2021-01-13 14:31,23.029,23.029,14,0,,Wednesday,38766,14,0,January,4,0
2021-01-13 14:36,23.029,23.029,14,0,,Wednesday,38767,14,0,January,4,0
2021-01-13 14:41,23.029,23.029,14,0,,Wednesday,38768,14,0,January,4,0
2021-01-13 14:46,23.029,23.029,14,0,,Wednesday,38769,14,0,January,4,0
2021-01-13 14:51,23.029,23.029,14,0,,Wednesday,38770,14,0,January,4,0
2021-01-13 14:56,23.029,23.029,14,1,,Wednesday,38771,14,0,January,4,0
2021-01-13 15:01,23.029,23.029,15,0,,Wednesday,38772,15,0,January,4,0
2021-01-13 15:06,23.029,23.029,15,0,,Wednesday,38773,15,0,January,4,0
2021-01-13 15:11,23.029,23.029,15,0,,Wednesday,38774,15,0,January,4,0
2021-01-13 15:16,23.029,23.029,15,0,,Wednesday,38775,15,0,January,4,0
2021-01-13 15:21,23.029,23.029,15,0,,Wednesday,38776,15,0,January,4,0
2021-01-13 15:26,23.029,23.029,15,0,,Wednesday,38777,15,0,January,4,0
2021-01-13 15:31,23.029,23.029,15,0,,Wednesday,38778,15,0,January,4,0
2021-01-13 15:36,23.029,23.029,15,0,,Wednesday,38779,15,0,January,4,0
2021-01-13 15:41,23.029,23.169,15,0,,Wednesday,38780,15,0,January,4,0
2021-01-13 15:46,23.029,23.029,15,0,,Wednesday,38781,15,0,January,4,0
2021-01-13 15:51,23.029,23.029,15,0,,Wednesday,38782,15,0,January,4,0
2021-01-13 15:56,23.029,23.169,15,1,,Wednesday,38783,15,0,January,4,0
2021-01-13 16:01,23.029,23.169,16,0,,Wednesday,38784,16,0,January,4,0
2021-01-13 16:06,23.029,23.169,16,0,,Wednesday,38785,16,0,January,4,0
2021-01-13 16:11,23.029,23.029,16,0,,Wednesday,38786,16,0,January,4,0
2021-01-13 16:16,23.029,23.169,16,0,,Wednesday,38787,16,0,January,4,0
2021-01-13 16:21,23.029,23.169,16,0,,Wednesday,38788,16,0,January,4,0
2021-01-13 16:26,23.029,23.169,16,0,,Wednesday,38789,16,0,January,4,0
2021-01-13 16:31,23.029,23.169,16,0,,Wednesday,38790,16,0,January,4,0
2021-01-13 16:36,23.029,23.169,16,0,,Wednesday,38791,16,0,January,4,0
2021-01-13 16:41,23.029,23.169,16,0,,Wednesday,38792,16,0,January,4,0
2021-01-13 16:46,23.029,23.169,16,0,,Wednesday,38793,16,0,January,4,0
2021-01-13 16:51,23.029,23.169,16,0,,Wednesday,38794,16,0,January,4,0
2021-01-13 16:56,23.029,23.169,16,1,,Wednesday,38795,16,0,January,4,0
2021-01-13 17:01,23.029,23.169,17,0,,Wednesday,38796,17,0,January,4,0
2021-01-13 17:06,23.029,23.029,17,0,,Wednesday,38797,17,0,January,4,0
2021-01-13 17:11,23.029,23.169,17,0,,Wednesday,38798,17,0,January,4,0
2021-01-13 17:16,23.029,23.169,17,0,,Wednesday,38799,17,0,January,4,0
2021-01-13 17:21,23.029,23.169,17,0,,Wednesday,38800,17,0,January,4,0
2021-01-13 17:26,23.029,23.169,17,0,,Wednesday,38801,17,0,January,4,0
2021-01-13 17:31,23.029,23.169,17,0,,Wednesday,38802,17,0,January,4,0
2021-01-13 17:36,23.029,23.169,17,0,,Wednesday,38803,17,0,January,4,0
2021-01-13 17:41,23.029,23.169,17,0,,Wednesday,38804,17,0,January,4,0
2021-01-13 17:46,23.029,23.169,17,0,,Wednesday,38805,17,0,January,4,0
2021-01-13 17:51,23.029,23.169,17,0,,Wednesday,38806,17,0,January,4,0
2021-01-13 17:56,23.029,23.169,17,1,,Wednesday,38807,17,0,January,4,0
2021-01-13 18:01,23.029,23.169,18,0,,Wednesday,38808,18,0,January,4,0
2021-01-13 18:06,22.889,23.169,18,0,,Wednesday,38809,18,0,January,4,0
2021-01-13 18:11,22.889,23.309,18,0,,Wednesday,38810,18,0,January,4,0
2021-01-13 18:16,22.889,23.309,18,0,,Wednesday,38811,18,0,January,4,0
2021-01-13 18:21,22.889,23.309,18,0,,Wednesday,38812,18,0,January,4,0
2021-01-13 18:26,22.889,23.309,18,0,,Wednesday,38813,18,0,January,4,0
2021-01-13 18:31,22.889,23.309,18,0,,Wednesday,38814,18,0,January,4,0
2021-01-13 18:36,22.889,23.309,18,0,,Wednesday,38815,18,0,January,4,0
2021-01-13 18:41,22.889,23.309,18,0,,Wednesday,38816,18,0,January,4,0
2021-01-13 18:46,22.889,23.309,18,0,,Wednesday,38817,18,0,January,4,0
2021-01-13 18:51,22.889,23.309,18,0,,Wednesday,38818,18,0,January,4,0
2021-01-13 18:56,22.889,23.309,18,1,,Wednesday,38819,18,0,January,4,0
2021-01-13 19:01,22.889,23.309,19,0,,Wednesday,38820,19,0,January,4,0
2021-01-13 19:06,22.889,23.309,19,0,,Wednesday,38821,19,0,January,4,0
2021-01-13 19:11,22.889,23.449,19,0,,Wednesday,38822,19,0,January,4,0
2021-01-13 19:16,22.889,23.309,19,0,,Wednesday,38823,19,0,January,4,0
2021-01-13 19:21,22.889,23.449,19,0,,Wednesday,38824,19,0,January,4,0
2021-01-13 19:26,22.889,23.449,19,0,,Wednesday,38825,19,0,January,4,0
2021-01-13 19:31,22.889,23.449,19,0,,Wednesday,38826,19,0,January,4,0
2021-01-13 19:36,22.889,23.309,19,0,,Wednesday,38827,19,0,January,4,0
2021-01-13 19:41,22.889,23.309,19,0,,Wednesday,38828,19,0,January,4,0
2021-01-13 19:46,22.889,23.449,19,0,,Wednesday,38829,19,0,January,4,0
2021-01-13 19:51,22.889,23.309,19,0,,Wednesday,38830,19,0,January,4,0
2021-01-13 19:56,22.889,23.309,19,1,,Wednesday,38831,19,0,January,4,0
2021-01-13 20:01,22.889,23.309,20,0,,Wednesday,38832,20,0,January,4,0
2021-01-13 20:06,22.889,23.309,20,0,,Wednesday,38833,20,0,January,4,0
2021-01-13 20:11,22.889,23.309,20,0,,Wednesday,38834,20,0,January,4,0
2021-01-13 20:16,22.889,23.309,20,0,,Wednesday,38835,20,0,January,4,0
2021-01-13 20:21,22.889,23.309,20,0,,Wednesday,38836,20,0,January,4,0
2021-01-13 20:26,22.889,23.309,20,0,,Wednesday,38837,20,0,January,4,0
2021-01-13 20:31,22.889,23.309,20,0,,Wednesday,38838,20,0,January,4,0
2021-01-13 20:36,22.889,23.309,20,0,,Wednesday,38839,20,0,January,4,0
2021-01-13 20:41,22.889,23.309,20,0,,Wednesday,38840,20,0,January,4,0
2021-01-13 20:46,22.889,23.309,20,0,,Wednesday,38841,20,0,January,4,0
2021-01-13 20:51,22.889,23.309,20,0,,Wednesday,38842,20,0,January,4,0
2021-01-13 20:56,22.889,23.309,20,1,,Wednesday,38843,20,0,January,4,0
2021-01-13 21:01,22.889,23.309,21,0,,Wednesday,38844,21,0,January,4,0
2021-01-13 21:06,22.889,23.309,21,0,,Wednesday,38845,21,0,January,4,0
2021-01-13 21:11,22.889,23.309,21,0,,Wednesday,38846,21,0,January,4,0
2021-01-13 21:16,22.889,23.309,21,0,,Wednesday,38847,21,0,January,4,0
2021-01-13 21:21,22.889,23.309,21,0,,Wednesday,38848,21,0,January,4,0
2021-01-13 21:26,22.889,23.309,21,0,,Wednesday,38849,21,0,January,4,0
2021-01-13 21:31,22.889,23.309,21,0,,Wednesday,38850,21,0,January,4,0
2021-01-13 21:36,22.889,23.309,21,0,,Wednesday,38851,21,0,January,4,0
2021-01-13 21:41,22.889,23.309,21,0,,Wednesday,38852,21,0,January,4,0
2021-01-13 21:46,22.889,23.309,21,0,,Wednesday,38853,21,0,January,4,0
2021-01-13 21:51,22.889,23.309,21,0,,Wednesday,38854,21,0,January,4,0
2021-01-13 21:56,22.889,23.309,21,1,,Wednesday,38855,21,0,January,4,0
2021-01-13 22:01,22.889,23.309,22,0,,Wednesday,38856,22,0,January,4,0
2021-01-13 22:06,22.889,23.169,22,0,,Wednesday,38857,22,0,January,4,0
2021-01-13 22:11,22.889,23.169,22,0,,Wednesday,38858,22,0,January,4,0
2021-01-13 22:16,22.889,23.169,22,0,,Wednesday,38859,22,0,January,4,0
2021-01-13 22:21,22.889,23.169,22,0,,Wednesday,38860,22,0,January,4,0
2021-01-13 22:26,22.889,23.169,22,0,,Wednesday,38861,22,0,January,4,0
2021-01-13 22:31,22.889,23.169,22,0,,Wednesday,38862,22,0,January,4,0
2021-01-13 22:36,22.889,23.169,22,0,,Wednesday,38863,22,0,January,4,0
2021-01-13 22:41,22.889,23.169,22,0,,Wednesday,38864,22,0,January,4,0
2021-01-13 22:46,22.889,23.029,22,0,,Wednesday,38865,22,0,January,4,0
2021-01-13 22:51,22.889,23.029,22,0,,Wednesday,38866,22,0,January,4,0
2021-01-13 22:56,22.889,23.029,22,1,,Wednesday,38867,22,0,January,4,0
2021-01-13 23:01,22.889,23.029,23,0,,Wednesday,38868,23,0,January,4,0
2021-01-13 23:06,22.889,23.029,23,0,,Wednesday,38869,23,0,January,4,0
2021-01-13 23:11,22.889,23.029,23,0,,Wednesday,38870,23,0,January,4,0
2021-01-13 23:16,22.889,23.029,23,0,,Wednesday,38871,23,0,January,4,0
2021-01-13 23:21,22.889,23.029,23,0,,Wednesday,38872,23,0,January,4,0
2021-01-13 23:26,22.889,23.029,23,0,,Wednesday,38873,23,0,January,4,0
2021-01-13 23:31,22.889,23.029,23,0,,Wednesday,38874,23,0,January,4,0
2021-01-13 23:36,22.889,22.889,23,0,,Wednesday,38875,23,0,January,4,0
2021-01-13 23:41,22.889,22.889,23,0,,Wednesday,38876,23,0,January,4,0
2021-01-13 23:46,22.889,22.889,23,0,,Wednesday,38877,23,0,January,4,0
2021-01-13 23:51,22.889,22.889,23,0,,Wednesday,38878,23,0,January,4,0
2021-01-13 23:56,22.889,22.889,23,-23,,Wednesday,38879,23,0,January,4,0
2021-01-14 0:01,22.889,22.889,0,0,,Thursday,38880,0,0,January,5,1
2021-01-14 0:06,22.889,22.889,0,0,,Thursday,38881,0,0,January,5,0
2021-01-14 0:11,22.889,22.889,0,0,,Thursday,38882,0,0,January,5,0
2021-01-14 0:16,22.889,22.889,0,0,,Thursday,38883,0,0,January,5,0
2021-01-14 0:21,22.889,22.889,0,0,,Thursday,38884,0,0,January,5,0
2021-01-14 0:26,22.889,22.889,0,0,,Thursday,38885,0,0,January,5,0
2021-01-14 0:31,22.889,22.889,0,0,,Thursday,38886,0,0,January,5,0
2021-01-14 0:36,22.889,22.889,0,0,,Thursday,38887,0,0,January,5,0
2021-01-14 0:41,22.889,23.029,0,0,,Thursday,38888,0,0,January,5,0
2021-01-14 0:46,22.889,22.889,0,0,,Thursday,38889,0,0,January,5,0
2021-01-14 0:51,22.889,23.029,0,0,,Thursday,38890,0,0,January,5,0
2021-01-14 0:56,22.889,23.029,0,1,,Thursday,38891,0,0,January,5,0
